    k     n             Re[I(theta1)]             Im[I(theta1)]
   48    11    7.2731639972711557e-36    8.7431397457379176e-40
   48    12    4.9612083084959481e-34    5.0208217628550660e-38
   48    13    2.4316514643808659e-32    2.1011293415295027e-36
   48    14    8.9993972329434684e-31    6.7197161592066383e-35
   48    15    2.6157999339303231e-29    1.7054429536236109e-33
   48    16    6.1637202477626536e-28    3.5408295817993879e-32
   48    17    1.2083389174071798e-26    6.1651572595647566e-31
   48    18    2.0135767513689486e-25    9.1894780464701029e-30
   48    19    2.9039690179306988e-24    1.1929687351567252e-28
   48    20    3.6801602876304347e-23    1.3686384225978435e-27
   48    21    4.1517389745317510e-22    1.4049829999753894e-26
   48    22    4.2162939474000493e-21    1.3044322343486577e-25
   48    23    3.8919738601244160e-20    1.1055138047293632e-24
   48    24    3.2931376509163792e-19    8.6219907147546565e-24
   48    25    2.5731403060065237e-18    6.2320202323039733e-23
   48    26    1.8688045993942091e-17    4.2008928065392518e-22
   48    27    1.2688848972335711e-16    2.6555258498606585e-21
   48    28    8.0960695670301690e-16    1.5819638083675187e-20
   48    29    4.8766209494995583e-15    8.9205923164715657e-20
   48    30    2.7845245609524167e-14    4.7803529717147319e-19
   48    31    1.5128196449846999e-13    2.4431098049662663e-18
   48    32    7.8467332090129737e-13    1.1946526347810667e-17
   48    33    3.8974606066617606e-12    5.6056296018235964e-17
   48    34    1.8589655396379067e-11    2.5307243297098353e-16
   48    35    8.5360585830195607e-11    1.1019325760977124e-15
   48    36    3.7822091688888984e-10    4.6378520214046724e-15
   48    37    1.6205325307559867e-09    1.8906543984971356e-14
   48    38    6.7273058526828233e-09    7.4791259605953353e-14
   48    39    2.7106655402873856e-08    2.8759332188484174e-13
   48    40    1.0618958825546178e-07    1.0766736764809522e-12
   48    41    4.0506506798168918e-07    3.9300929611114210e-12
   48    42    1.5066801326637374e-06    1.4006320687866919e-11
   48    43    5.4719594889742148e-06    4.8797136531511368e-11
   48    44    1.9427727844572849e-05    1.6638780982722908e-10
   48    45    6.7507735880057684e-05    5.5587643467450773e-10
   48    46    2.2982594431144310e-04    1.8213996009289098e-09
   48    47    7.6734298841190838e-04    5.8588684310427930e-09
   48    48    2.5149417994373337e-03    1.8517752580888394e-08
   48    49    8.0982569185052370e-03    5.7555749138037517e-08
   48    50    2.5640944139698810e-02    1.7605660097185721e-07
   48    51    7.9889045261352376e-02    5.3039025360635525e-07
   48    52    2.4511114872821682e-01    1.5747645893413089e-06
   48    53    7.4106254100221414e-01    4.6109687130748488e-06
   48    54    2.2092193685953685e+00    1.3322578894306320e-05
   48    55    6.4979351433434323e+00    3.8005986079267718e-05
   48    56    1.8867315303857673e+01    1.0710683990357253e-04
   48    57    5.4109689546205558e+01    2.9833537781285684e-04
   48    58    1.5335200876879807e+02    8.2171906442573281e-04
   48    59    4.2969554761273724e+02    2.2390841863574860e-03
   48    60    1.1909283572154163e+03    6.0385517950931559e-03
   48    61    3.2662541159082602e+03    1.6124546510275169e-02
   48    62    8.8680961998754537e+03    4.2648366961518892e-02
   48    63    2.3844842893031535e+04    1.1177295749184026e-01
   48    64    6.3518658277703333e+04    2.9036330779169400e-01
   48    65    1.6768808208591474e+05    7.4793020347188555e-01
   48    66    4.3887512277105200e+05    1.9108710293805302e+00
   48    67    1.1390807782656024e+06    4.8437603115592482e+00
   48    68    2.9327379400432459e+06    1.2185367836491949e+01
   48    69    7.4924078578153690e+06    3.0431074343812760e+01
   48    70    1.8998418435027570e+07    7.5462461684157475e+01
   48    71    4.7827138140583657e+07    1.8586041503170969e+02
   48    72    1.1956391838603431e+08    4.5476538877392903e+02
   48    73    2.9689147858425385e+08    1.1056818319843453e+03
   48    74    7.3242920205795407e+08    2.6718283584657788e+03
   48    75    1.7955522731983733e+09    6.4181782857797152e+03
   48    76    4.3750700444845867e+09    1.5329400690619339e+04
   48    77    1.0597727080073246e+10    3.6410815840998453e+04
   48    78    2.5524883191780365e+10    8.6021230605807941e+04
   48    79    6.1138839157889839e+10    2.0217421826061499e+05
   48    80    1.4566284944300415e+11    4.7278372628417675e+05
   48    81    3.4524808528237402e+11    1.1002330093521012e+06
   48    82    8.1420607508731567e+11    2.5483448109342526e+06
   48    83    1.9108424836250869e+12    5.8755208674703576e+06
   48    84    4.4634139424042813e+12    1.3486832697628144e+07
   48    85    1.0378219916024998e+13    3.0825300795280155e+07
   48    86    2.4024329889187305e+13    7.0160791211173996e+07
   48    87    5.5374445676238625e+13    1.5904693239956149e+08
   48    88    1.2710188557640566e+14    3.5912989992181116e+08
   48    89    2.9055730588321525e+14    8.0783577922332025e+08
   48    90    6.6160615451953100e+14    1.8104551641096957e+09
   48    91    1.5007350765144513e+15    4.0428883954899702e+09
   48    92    3.3915038390150585e+15    8.9966209731044712e+09
   48    93    7.6367693249852190e+15    1.9952327034527554e+10
   48    94    1.7135617596360104e+16    4.4103732797049858e+10
   48    95    3.8318160871808992e+16    9.7177230226895325e+10
   48    96    8.5401387837428272e+16    2.1345156564807251e+11
   48    97    1.8972288126612701e+17    4.6743018592340308e+11
   48    98    4.2015231856393773e+17    1.0205924857871086e+12
   48    99    9.2760382303531622e+17    2.2219820739343687e+12
   49     0   3.0933496769415522e-167   3.0933570041832255e-167
   49     1    3.7761663937297684e-88    5.5518111136396627e-90
   49     2    2.1386250669445200e-73    7.8620149727175242e-76
   49     3    9.1810814866590258e-65    1.5006649622095498e-67
   49     4    1.2327932739178840e-58    1.1340882985549369e-61
   49     5    7.0338038338841393e-54    4.1441995910171453e-57
   49     6    5.4511750989703273e-50    2.2323437651809592e-53
   49     7    1.0666181907763137e-46    3.2124633198028235e-50
   49     8    7.6286087346453950e-44    1.7612087898182524e-47
   49     9    2.5319302966212874e-41    4.6248782072910152e-45
   49    10    4.5898671856295426e-39    6.8012562056363198e-43
   49    11    5.1046722416681457e-37    6.2617207458872750e-41
   49    12    3.7951092842498561e-35    3.9188737387439626e-39
   49    13    2.0131251510949262e-33    1.7747500405302453e-37
   49    14    8.0150289946434902e-32    6.1054883646381838e-36
   49    15    2.4932412431999065e-30    1.6581935322178274e-34
   49    16    6.2589857370734469e-29    3.6674348809390961e-33
   49    17    1.3020249132230902e-27    6.7752741121826783e-32
   49    18    2.2941997308137801e-26    1.0677257289574690e-30
   49    19    3.4874965306339281e-25    1.4608587585339161e-29
   49    20    4.6452784990767884e-24    1.7613295094350532e-28
   49    21    5.4938999019053143e-23    1.8952922225130175e-27
   49    22    5.8354094287681452e-22    1.8401874425278991e-26
   49    23    5.6217600927438774e-21    1.6274608351179438e-25
   49    24    4.9547682134657218e-20    1.3219261253129883e-24
   49    25    4.0253596332486767e-19    9.9333749812141130e-24
   49    26    3.0346545080207136e-18    6.9494873411959179e-23
   49    27    2.1355074712200107e-17    4.5523203860419758e-22
   49    28    1.4101432616436669e-16    2.8062426721930759e-21
   49    29    8.7788397634009231e-16    1.6352587330549470e-20
   49    30    5.1743448239331298e-15    9.0442539305934813e-20
   49    31    2.8984722127518263e-14    4.7650355689923984e-19
   49    32    1.5483573627000630e-13    2.3993678150370296e-18
   49    33    7.9125304695633545e-13    1.1581416673509037e-17
   49    34    3.8791200630234286e-12    5.3732897683601554e-17
   49    35    1.8291445651021608e-11    2.4021954822924424e-16
   49    36    8.3154776016256939e-11    1.0371693434548617e-15
   49    37    3.6525203033449194e-10    4.3337713820040601e-15
   49    38    1.5532090872042099e-09    1.7558436987690394e-14
   49    39    6.4061367410250839e-09    6.9099061464135530e-14
   49    40    2.5670075761629681e-08    2.6456282447517102e-13
   49    41    1.0009283982716063e-07    9.8697613409317495e-13
   49    42    3.8032420332385035e-07    3.5925962620454648e-12
   49    43    1.4101484271477821e-06    1.2775955039630964e-11
   49    44    5.1083333730544156e-06    4.4440742814750594e-11
   49    45    1.8101031623070721e-05    1.5137566139300077e-10
   49    46    6.2807148817736275e-05    5.0543890717352226e-10
   49    47    2.1361768908020217e-04    1.6559235033913893e-09
   49    48    7.1285278334726546e-04    5.3280040829868274e-09
   49    49    2.3360539569450573e-03    1.6850393458228107e-08
   49    50    7.5239869953639456e-03    5.2423038556502074e-08
   49    51    2.3836084281790529e-02    1.6055548035806430e-07
   49    52    7.4329735984055137e-02    4.8442150873630696e-07
   49    53    2.2831332371880919e-01    1.4407992309049285e-06
   49    54    6.9123164422200145e-01    4.2270264084268178e-06
   49    55    2.0639832108115019e+00    1.2239736305426156e-05
   49    56    6.0817754829763855e+00    3.4998912229151056e-05
   49    57    1.7694317270033700e+01    9.8880085861077880e-05
   49    58    5.0855858880996131e+01    2.7615246377501372e-04
   49    59    1.4446558628858921e+02    7.6274126153937874e-04
   49    60    4.0579365524128133e+02    2.0844210190948888e-03
   49    61    1.1275978386512088e+03    5.6383902002605036e-03
   49    62    3.1009318983468333e+03    1.5102835520748028e-02
   49    63    8.4428859992079906e+03    4.0073654958638585e-02
   49    64    2.2767398892145357e+04    1.0536871999487814e-01
   49    65    6.0829568343288978e+04    2.7464027639908983e-01
   49    66    1.6108027066388543e+05    7.0983397450905383e-01
   49    67    4.2289897918780684e+05    1.8197965652621255e+00
   49    68    1.1011114873863193e+06    4.6290247496329373e+00
   49    69    2.8441581738226227e+06    1.1686322593589624e+01
   49    70    7.2899661165493634e+06    2.9288923180763870e+01
   49    71    1.8546524495479565e+07    7.2891393281368295e+01
   49    72    4.6846325457814634e+07    1.8017791033215286e+02
   49    73    1.1750875946902251e+08    4.4246578746547328e+02
   49    74    2.9278427094832063e+08    1.0797088143036831e+03
   49    75    7.2477747245608151e+08    2.6186299364853853e+03
   49    76    1.7829269499693353e+09    6.3134956212530597e+03
   49    77    4.3593611773839502e+09    1.5134841728001862e+04
   49    78    1.0596376210814480e+10    3.6080997030064740e+04
   49    79    2.5610515865980095e+10    8.5555678776288696e+04
   49    80    6.1557870387814438e+10    2.0181926973699886e+05
   49    81    1.4717289091136359e+11    4.7368613119706261e+05
   49    82    3.5004402496978308e+11    1.1063711551249267e+06
   49    83    8.2839390401983020e+11    2.5719250080428892e+06
   49    84    1.9509068133342688e+12    5.9514882708480051e+06
   49    85    4.5728293053661836e+12    1.3710798669006161e+07
   49    86    1.0669479744996881e+13    3.1450498176257074e+07
   49    87    2.4783913461567730e+13    7.1841498237954363e+07
   49    88    5.7321991409038320e+13    1.6344048737180239e+08
   49    89    1.3202361530498523e+14    3.7036645123836356e+08
   49    90    3.0283991985779006e+14    8.3606631666568387e+08
   49    91    6.9192020952033238e+14    1.8803315530643702e+09
   49    92    1.5748119033100178e+15    4.2136506369709148e+09
   49    93    3.5709006017105550e+15    9.4092949329000053e+09
   49    94    8.0676707107820060e+15    2.0939802598079979e+10
   49    95    1.8162817181175216e+16    4.6445749339955673e+10
   49    96    4.0749724601101552e+16    1.0268729977773544e+11
   49    97    9.1119821681303120e+16    2.2632000419914227e+11
   49    98    2.0308911546100202e+17    4.9728039718667859e+11
   49    99    4.5121504841602886e+17    1.0894000328832050e+12
   50     0  -7.8177331395976637e-177   6.7328667869568525e-171
   50     1    2.3725331390423009e-90    3.5593417490810651e-92
   50     2    2.6870588451032179e-75    1.0079637431294727e-77
   50     3    1.7299905743294538e-66    2.8853283663984060e-69
   50     4    3.0964309971750413e-60    2.9064981324559658e-63
   50     5    2.2076005209521657e-55    1.3271214026840229e-58
   50     6    2.0521889816693618e-51    8.5745846612407181e-55
   50     7    4.6823677809339365e-48    1.4388048955785013e-51
   50     8    3.8251043653441720e-45    9.0093976593117949e-49
   50     9    1.4273115658629342e-42    2.6596928736398419e-46
   50    10    2.8728206258361311e-40    4.3424649092859328e-44
   50    11    3.5117234018689079e-38    4.3939698004898186e-42
   50    12    2.8456689807970487e-36    2.9971052116309850e-40
   50    13    1.6337291074355459e-34    1.4689072836759452e-38
   50    14    6.9976847276883055e-33    5.4360388480020889e-37
   50    15    2.3297034958448414e-31    1.5799636875573848e-35
   50    16    6.2310569725054604e-30    3.7226839130464471e-34
   50    17    1.3755229409939932e-28    7.2974260570330531e-33
   50    18    2.5629178801771821e-27    1.2159442852375801e-31
   50    19    4.1067619787098886e-26    1.7534713580680179e-30
   50    20    5.7497015214185624e-25    2.2219337724265208e-29
   50    21    7.1292785317282624e-24    2.5063883506598918e-28
   50    22    7.9204990765005006e-23    2.5450669807050587e-27
   50    23    7.9642166654094469e-22    2.3490059908512645e-26
   50    24    7.3119584261630344e-21    1.9873100152068142e-25
   50    25    6.1769243229549228e-20    1.5525878232324105e-24
   50    26    4.8340521618368763e-19    1.1274279763119619e-23
   50    27    3.5258828136945525e-18    7.6537517217323217e-23
   50    28    2.4097509743096557e-17    4.8825693035345312e-22
   50    29    1.5506292154562293e-16    2.9404231598444424e-21
   50    30    9.4350878033517758e-16    1.6786221034691040e-20
   50    31    5.4496882162985320e-15    9.1178886943694288e-20
   50    32    2.9985341561978740e-14    4.7281936995919574e-19
   50    33    1.5766675857341357e-13    2.3479083978673728e-18
