    k     n             Re[I(theta1)]             Im[I(theta1)]
   56    12    3.3941264034595656e-43    3.9949274339233323e-46
   56    13    3.1341417411639052e-41    3.1479956913742248e-44
   56    14    2.0828361363849084e-39    1.8068020949843175e-42
   56    15    1.0429604608468594e-37    7.8950750124459663e-41
   56    16    4.0834090092304358e-36    2.7218409010853691e-39
   56    17    1.2884283450418361e-34    7.6225464448972626e-38
   56    18    3.3594166221490070e-33    1.7764897561569771e-36
   56    19    7.3917928467990388e-32    3.5159314143979802e-35
   56    20    1.3971062155263442e-30    6.0112989372144618e-34
   56    21    2.3029462629185939e-29    9.0093126147335490e-33
   56    22    3.3540849653885618e-28    1.1985840000425089e-31
   56    23    4.3652094537081257e-27    1.4309603874327781e-30
   56    24    5.1268940239532835e-26    1.5477215599970718e-29
   56    25    5.4811832724843193e-25    1.5292612314902424e-28
   56    26    5.3749566685766826e-24    1.3905445252225872e-27
   56    27    4.8673261957908218e-23    1.1711995329413381e-26
   56    28    4.0948111402228307e-22    9.1904845689776262e-26
   56    29    3.2176760800407574e-21    6.7539842182257862e-25
   56    30    2.3730904288532467e-20    4.6700150934997796e-24
   56    31    1.6498367528509903e-19    3.0509544810957976e-23
   56    32    1.0855069427589949e-18    1.8904292828761420e-22
   56    33    6.7832949478041963e-18    1.1147755089790554e-21
   56    34    4.0390294571136414e-17    6.2759129138639668e-21
   56    35    2.2984219604036027e-16    3.3827505914065288e-20
   56    36    1.2533647722330184e-15    1.7502575817037997e-19
   56    37    6.5660035194401383e-15    8.7139299106297477e-19
   56    38    3.3120306664245700e-14    4.1837270046799353e-18
   56    39    1.6120285951140657e-13    1.9410266350063677e-17
   56    40    7.5854540125874544e-13    8.7183136026115084e-17
   56    41    3.4570275653244264e-12    3.7976873951037256e-16
   56    42    1.5284853942333267e-11    1.6069020361904451e-15
   56    43    6.5664382401812565e-11    6.6144052235673349e-15
   56    44    2.7449498918918474e-10    2.6523190637795203e-14
   56    45    1.1180416788409736e-09    1.0374217923571833e-13
   56    46    4.4426749630081557e-09    3.9628075699703556e-13
   56    47    1.7242582362896040e-08    1.4799858894521294e-12
   56    48    6.5434508652265773e-08    5.4097421551413528e-12
   56    49    2.4305451366190162e-07    1.9372624330553392e-11
   56    50    8.8452641257019394e-07    6.8029168138446545e-11
   56    51    3.1566087780341560e-06    2.3446288840139725e-10
   56    52    1.1056118949419988e-05    7.9374347471512030e-10
   56    53    3.8036815534454665e-05    2.6414800856995331e-09
   56    54    1.2863306183686504e-04    8.6474955998471540e-09
   56    55    4.2791453149903993e-04    2.7868015646899807e-08
   56    56    1.4012292440327594e-03    8.8465656065020369e-08
   56    57    4.5194424194349471e-03    2.7679688248831291e-07
   56    58    1.4366300294144169e-02    8.5411445326139196e-07
   56    59    4.5033583118094411e-02    2.6006178661719794e-06
   56    60    1.3928158388206821e-01    7.8174907694909894e-06
   56    61    4.2524441208065078e-01    2.3211421344967483e-05
   56    62    1.2822776880804772e+00    6.8105458647746707e-05
   56    63    3.8205368269575435e+00    1.9756048815876553e-04
   56    64    1.1252679205174866e+01    5.6681180334895796e-04
   56    65    3.2776145444124978e+01    1.6090592518886323e-03
   56    66    9.4450154010765914e+01    4.5213165054211147e-03
   56    67    2.6937334047147073e+02    1.2579836982551882e-02
   56    68    7.6062452555352490e+02    3.4669890381804909e-02
   56    69    2.1271553465728393e+03    9.4676119059157113e-02
   56    70    5.8936434267142995e+03    2.5625690409032897e-01
   56    71    1.6183052958581573e+04    6.8768303217131865e-01
   56    72    4.4051341212691965e+04    1.8302199516958164e+00
   56    73    1.1890615026344243e+05    4.8321415577949995e+00
   56    74    3.1835745684408396e+05    1.2659348375106260e+01
   56    75    8.4567828667276527e+05    3.2917545246145103e+01
   56    76    2.2293788080355823e+06    8.4975224832925264e+01
   56    77    5.8338547258541305e+06    2.1782413834807213e+02
   56    78    1.5157256147241883e+07    5.5458016768191510e+02
   56    79    3.9108835529808678e+07    1.4026819601002026e+03
   56    80    1.0023298749033900e+08    3.5251596507917006e+03
   56    81    2.5522101969307622e+08    8.8045603198025547e+03
   56    82    6.4576892717352343e+08    2.1858838727670129e+04
   56    83    1.6239565800924764e+09    5.3952931645107332e+04
   56    84    4.0596322653692031e+09    1.3241784898515636e+05
   56    85    1.0089959345587149e+10    3.2321655492610612e+05
   56    86    2.4937626935968018e+10    7.8473958213033725e+05
   56    87    6.1299033098741249e+10    1.8954358539203033e+06
   56    88    1.4988290870599823e+11    4.5552096014197860e+06
   56    89    3.6459884850164191e+11    1.0893944583175018e+07
   56    90    8.8248126075129041e+11    2.5929789061952744e+07
   56    91    2.1256060154699526e+12    6.1433768930850133e+07
   56    92    5.0957137347285498e+12    1.4489885123857522e+08
   56    93    1.2159845963883074e+13    3.4027151992047048e+08
   56    94    2.8887221572066398e+13    7.9568379037701440e+08
   56    95    6.8326642115913039e+13    1.8529309495380290e+09
   56    96    1.6092782442003613e+14    4.2976357790698137e+09
   56    97    3.7746560008393769e+14    9.9288236874240761e+09
   56    98    8.8181109273149513e+14    2.2851167812016579e+10
   56    99    2.0519692770645438e+15    5.2396765508997215e+10
   57     0   1.8054703209040963e-169   1.8055071887518625e-169
   57     1   5.3012653796671704e-106   9.1550131589731883e-107
   57     2    7.7818270712101136e-89    3.3295525407857527e-90
   57     3    8.5562852621184603e-79    1.6267632924238721e-80
   57     4    1.1455558425112317e-71    1.2255285657353429e-73
   57     5    3.8864081091581661e-66    2.6623098795701192e-68
   57     6    1.2912388731371395e-61    6.1466008222069705e-64
   57     7    8.6411449811147142e-58    3.0244057025654411e-60
   57     8    1.7913507082491784e-54    4.8045326173064491e-57
   57     9    1.5184907049015868e-51    3.2211750635034978e-54
   57    10    6.3620098305304079e-49    1.0943817014493682e-51
   57    11    1.5081614962978542e-46    2.1467150343597368e-49
   57    12    2.2352645344014628e-44    2.6771058026677437e-47
   57    13    2.2344050343129531e-42    2.2835514799317318e-45
   57    14    1.5978591397944370e-40    1.4102737695426495e-43
   57    15    8.5653527848488175e-39    6.5965607439404403e-42
   57    16    3.5738421437753305e-37    2.4234383692406561e-40
   57    17    1.1969714341271613e-35    7.2036347332877986e-39
   57    18    3.3011785175559962e-34    1.7756843524288881e-37
   57    19    7.6589677085688924e-33    3.7053320105790771e-36
   57    20    1.5220778848576606e-31    6.6605332947078582e-35
   57    21    2.6312843885825998e-30    1.0468258350317173e-33
   57    22    4.0098261114755975e-29    1.4570785736163543e-32
   57    23    5.4488262336197491e-28    1.8161488080681555e-31
   57    24    6.6689005751764554e-27    2.0468233502237318e-30
   57    25    7.4165047140388917e-26    2.1035591857329849e-29
   57    26    7.5527912241529500e-25    1.9862084800460573e-28
   57    27    7.0919525416818899e-24    1.7344903233966020e-27
   57    28    6.1778087721546661e-23    1.4091646957468135e-26
   57    29    5.0198718424288325e-22    1.0707528161469493e-25
   57    30    3.8236375478553904e-21    7.6456556668421616e-25
   57    31    2.7422820777806541e-20    5.1522285552539888e-24
   57    32    1.8592596871726162e-19    3.2893453023043509e-23
   57    33    1.1960247540104435e-18    1.9965536316979769e-22
   57    34    7.3240262174801956e-18    1.1558343616124014e-21
   57    35    4.2823373541442336e-17    6.4005590396402745e-21
   57    36    2.3973596577577593e-16    3.3994197402359049e-20
   57    37    1.2882718936956516e-15    1.7358702295050353e-19
   57    38    6.6606377602030833e-15    8.5414309217047114e-19
   57    39    3.3204000322011052e-14    4.0582938868261897e-18
   57    40    1.5991609649203717e-13    1.8654577165095845e-17
   57    41    7.4544833823690369e-13    8.3104352048428854e-17
   57    42    3.3690287069216663e-12    3.5939312455009151e-16
   57    43    1.4785604923022864e-11    1.5110668978304251e-15
   57    44    6.3104196199357946e-11    6.1855684609327566e-15
   57    45    2.6227449948743542e-10    2.4684795994666546e-14
   57    46    1.0628861378206595e-09    9.6153942185158273e-14
   57    47    4.2050201632173371e-09    3.6600821649369191e-13
   57    48    1.6258654950514419e-08    1.3629101017540445e-12
   57    49    6.1502153968321437e-08    4.9697346801140017e-12
   57    50    2.2783011745136797e-07    1.7762280155253005e-11
   57    51    8.2726967801886461e-07    6.2280015813292295e-11
   57    52    2.9469615748850936e-06    2.1441006663699784e-10
   57    53    1.0307359977216731e-05    7.2531861122572290e-10
   57    54    3.5424184010461739e-05    2.4127967913430102e-09
   57    55    1.1971447614833884e-04    7.8981218221685146e-09
   57    56    3.9809372913137005e-04    2.5457986858348749e-08
   57    57    1.3034579830018137e-03    8.0852181025050361e-08
   57    58    4.2048239104371743e-03    2.5315271129560264e-07
   57    59    1.3371792052547760e-02    7.8187748278207032e-07
   57    60    4.1943168917889538e-02    2.3833594858370339e-06
   57    61    1.2983423241288786e-01    7.1738573153381520e-06
   57    62    3.9681546798580686e-01    2.1332158682740028e-05
   57    63    1.1980189597167796e+00    6.2694865278966336e-05
   57    64    3.5744462617231889e+00    1.8219260935037354e-04
   57    65    1.0544079450832509e+01    5.2373136745167558e-04
   57    66    3.0763756729479013e+01    1.4898219556603027e-03
   57    67    8.8811364004088816e+01    4.1953578369076381e-03
   57    68    2.5377920944257772e+02    1.1699461510250062e-02
   57    69    7.1804947158720393e+02    3.2319992166265812e-02
   57    70    2.0123758175640214e+03    8.8475849986470206e-02
   57    71    5.5880366486609128e+03    2.4008204761374721e-01
   57    72    1.5379340360501927e+04    6.4595678653241395e-01
   57    73    4.1963483442027522e+04    1.7237642478080852e+00
   57    74    1.1354872791685865e+05    4.5635140639152691e+00
   57    75    3.0477987515992438e+05    1.1988905342673977e+01
   57    76    8.1169899571970932e+05    3.1262596210232342e+01
   57    77    2.1454342748618708e+06    8.0935340713624086e+01
   57    78    5.6292335205789451e+06    2.0807362557039625e+02
   57    79    1.4665448005999565e+07    5.3131924897895669e+02
   57    80    3.7944394294620328e+07    1.3478573440808423e+03
   57    81    9.7520645197213367e+07    3.3975724786765181e+03
   57    82    2.4901700565760770e+08    8.5116364657858339e+03
   57    83    6.3187095006358957e+08    2.1196140030076283e+04
   57    84    1.5935838449166062e+09    5.2477918376562746e+04
   57    85    3.9952661524539638e+09    1.2919517483058220e+05
   57    86    9.9589825202796764e+09    3.1632740044747078e+05
   57    87    2.4686190358217361e+10    7.7040025839983998e+05
   57    88    6.0859972956079758e+10    1.8665981145396016e+06
   57    89    1.4924995290746967e+11    4.4999044159317948e+06
   57    90    3.6413731143262091e+11    1.0795301066377228e+07
   57    91    8.8398753647435266e+11    2.5775313291642927e+07
   57    92    2.1355823669952261e+12    6.1258656971481897e+07
   57    93    5.1349103556922549e+12    1.4493720740949571e+08
   57    94    1.2289971490276834e+13    3.4142384350912529e+08
   57    95    2.9283537510908352e+13    8.0086651208440244e+08
   57    96    6.9470783556865984e+13    1.8708017646316533e+09
   57    97    1.6411052068831634e+14    4.3525531579048395e+09
   57    98    3.8607715170241469e+14    1.0086831801942186e+10
   57    99    9.0461022480379025e+14    2.3286488829332386e+10
   58     0  -1.0752421340349946e-177   1.0712905895689451e-172
   58     1   2.8698936892250397e-108   5.0448636309322070e-109
   58     2    8.4288736681247439e-91    3.6697192302167468e-92
   58     3    1.3899941531212919e-80    2.6890517946861391e-82
   58     4    2.4808299468255873e-73    2.7004979676737231e-75
   58     5    1.0517853574024385e-67    7.3310939669908872e-70
   58     6    4.1920775591709501e-63    2.0303900035627376e-65
   58     7    3.2717388054024102e-59    1.1650853786319945e-61
   58     8    7.7480594640208764e-56    2.1142717195538756e-58
   58     9    7.3852527893950845e-53    1.5938600102092128e-55
   58    10    3.4361244363148425e-50    6.0132550097685914e-53
   58    11    8.9547709451089338e-48    1.2966694489152745e-50
   58    12    1.4469023536596600e-45    1.7628057611150114e-48
   58    13    1.5657601973607826e-43    1.6277270371898878e-46
   58    14    1.2049068226149542e-41    1.0816905975345386e-44
   58    15    6.9145918580799284e-40    5.4162563818134872e-43
   58    16    3.0747146400282648e-38    2.1204887802205189e-41
   58    17    1.0931458746895896e-36    6.6904186613237083e-40
   58    18    3.1890371718043190e-35    1.7443551429198678e-38
   58    19    7.8017399352601710e-34    3.8379280181423795e-37
   58    20    1.6302761979162236e-32    7.2535450753423416e-36
   58    21    2.9558706824956785e-31    1.1955735012045403e-34
   58    22    4.7133334941947201e-30    1.7411481822643679e-33
   58    23    6.6875979671108133e-29    2.2658619198180268e-32
   58    24    8.5298681342530307e-28    2.6610113429339090e-31
   58    25    9.8680626533848083e-27    2.8446442427098353e-30
   58    26    1.0436810292695386e-25    2.7892467809462733e-29
   58    27    1.0162246656996523e-24    2.5255601218517904e-28
   58    28    9.1665293731050202e-24    2.1244828699287144e-27
   58    29    7.7025540304737664e-23    1.6692079834097278e-26
   58    30    6.0597325285212036e-22    1.2309140526221483e-25
   58    31    4.4835355947739182e-21    8.5564994413046900e-25
   58    32    3.1326250152064630e-20    5.6289284695285562e-24
   58    33    2.0745534201943171e-19    3.5169639964467726e-23
   58    34    1.3065688947851124e-18    2.0937958146452103e-22
